ID;TWITTER;TWEETS;CURTIDAS;DATA_CRIADO;SEGUINDO;SEGUIDORES;STATUS_CONTA;CHANCE_SPAM
1602720817179230211;@lisandy6158;93;1007;03-13-2022;86;20;active;Problematic
1602873142677975042;@DaveinSinCity_;18465;50949;03-14-2022;4472;4960;active;Normal
1602969529415614466;@noglobal02;3089;13650;03-14-2022;490;174;active;Problematic
1603246042778148865;@Anne03311971;2557;2744;04-15-2022;100;32;active;Problematic
1603296207836692480;@Mustbepromo;2179;2270;06-15-2022;3583;4025;active;Problematic
1603302602229391360;@JosyFogoh;5205;3774;10-15-2022;2660;3040;active;Problematic
1603429448446930944;@Zl1maro;273;48;04-15-2022;56;1;active;Problematic
1603459400798126081;@AnM_Uni_4L;232;57;03-15-2022;95;5;active;Problematic
1603607204212473856;@zerep1535;1029;1853;04-16-2022;105;28;active;Problematic
1603652355303657474;@Mazidekigun;15128;36086;09-16-2022;27543;29703;active;Problematic
1604553301068062720;@MjL34597324;221;920;04-18-2022;65;5;active;Problematic
1604652508223250432;@JohnSmi37057316;360;22220;04-19-2022;75;143;active;Problematic
1604691588332097538;@weavergold1984;99;80;03-19-2022;1178;999;active;Problematic
1604742014171779072;@AJ2800000;181;6851;04-19-2022;29;46;active;Problematic
1604921610330406916;@krystynaheise5;12602;34889;05-19-2022;197;364;active;Problematic
1605004357598060544;@notwtfomgbbq;19102;109294;03-20-2022;885;1466;active;Normal
1605283751298113536;@CFCJosh___;7397;10221;11-20-2022;3168;3103;active;Problematic
1605404414428192769;@CwellaNafo1976;1412;540;03-21-2022;164;114;active;Normal
1605404479939026950;@DougSouth10;655;115;04-21-2022;94;28;active;Problematic
160544630;@RedBullUK;54595;16235;03-28-2010;3544;166750;active;Normal
1605987820476272643;@preciouschinny0;34926;61248;02-22-2022;4735;12759;active;Problematic
1606002380058685440;@Melrose1973;7038;6069;03-22-2022;309;419;active;Problematic
1606224772123316224;@PeterStevens148;6100;3605;06-23-2022;99;88;active;Problematic
1606877772466503682;@JuliaHanley10;12334;11920;04-25-2022;338;142;active;Problematic
1606947635646054401;@minosillies;893;2302;04-25-2022;279;6548;active;Normal
1607004685650599936;@tiredofthefuss;57;16;04-25-2022;13;2;active;Problematic
1607143049154514944;@FinsRuinedme;13572;8018;03-25-2022;548;540;active;Normal
1607888306934513665;@James61152249;1258;234;03-27-2022;25;49;deactivated-suspended;Problematic
1608094576107192320;@jojofromjerzi;3213;2408;03-28-2022;244;113;active;Problematic
1608496321802944516;@latradman;17823;17278;03-29-2022;3443;536;active;Normal
1608500711721177090;@StevenCNielson1;4314;61;10-29-2022;343;1402;active;Problematic
1608519632104685573;@STUNNERPZ;146;689;05-29-2022;4546;1201;active;Problematic
1608890524252966914;@commiesRbad;16702;2317;06-30-2022;43;51;active;Problematic
1609042056181170179;@FrankieoBx127;378;511;03-31-2022;8;5;active;Problematic
1609311033314648066;@denleysden;11;72;03-31-2022;48;2651;active;Normal
1609570446864961537;@Montaa003;84;2;05-1-2023;504;298;active;Problematic
1609572922271879168;@Jehra0003;151;0;05-1-2023;769;499;active;Problematic
1609726615319187457;@God_winsforever;14368;441;12-2-2023;390;1056;active;Problematic
1609810117217615872;@downbadcomment;1983;2472;04-2-2023;288;177069;active;Normal
1610033401016340481;@Sebasti01713066;3682;2706;03-2-2023;409;259;active;Normal
1610332367574507520;@Josephi93856923;860;1526;04-3-2023;184;17;active;Problematic
1610342951342804994;@PeeblesBevely;36;135;04-3-2023;43;4;active;Problematic
1610389347324280837;@Tetiana_UK_;2671;17325;04-3-2023;2523;2932;active;Normal
1610610535724158976;@crash528;11620;22024;04-4-2023;148;257;active;Normal
1610950448927879168;@PandditMeera;1050;1805;04-5-2023;2883;4116;active;Problematic
1611009698509254656;@NEWNE101000;136;131;04-5-2023;7;15388;active;Normal
1611147517759979522;@AbdouCe40522455;27;79;05-5-2023;1262;13;active;Problematic
1611247731426852871;@h69380276;4945;6780;04-6-2023;22;28;active;Problematic
1611470891216429057;@JimmyTu67033536;10187;5143;04-6-2023;92;90;active;Problematic
1611519896654839809;@_miss_liam;2178;33375;05-7-2023;927;16908;active;Problematic
1611687100729933824;@Kaffant;40583;60272;03-7-2023;24;902;active;Normal
1612109975530119169;@learncommonlaw;3854;13167;04-8-2023;206;166;active;Problematic
1612438079968534530;@JonjamesTaylor4;890;1260;04-9-2023;31;15;active;Problematic
1612661825237307392;@RaquelBarron71;1710;1037;03-10-2023;187;21;active;Problematic
1612745594212339713;@doolarzero;193;299;03-10-2023;0;15310;active;Normal
1613588413751480320;@aathran5;13494;39262;03-12-2023;1530;2833;active;Normal
1613667111036936193;@nonseilish;15433;15276;03-12-2023;2822;2804;active;Normal
1613712296458559489;@Jeffrey929w;10002;9699;10-13-2023;22;42;active;Problematic
1613753567055052800;@followXmachine;319;2780;06-13-2023;988;257;active;Problematic
1613996857948049425;@NKarshon;863;285;04-13-2023;164;6;active;Problematic
1614140274724466688;@Gregory80406606;340;16;04-14-2023;183;8;active;Problematic
1614174014661971968;@saffapw;414;1223;03-14-2023;6;3;active;Problematic
1614368560742023168;@Liz21373552;13421;15331;08-14-2023;292;191;active;Problematic
1614671064990351362;@William02374707;576;3390;04-15-2023;53;57;active;Problematic
1614823672187097088 ;@AndreaH168 ;20320;54460;01-16-2023 ;6269;6127;active ;Problematic 
1614981871095406592;@coin_living;86;59;09-16-2023;32;2769;active;Problematic
1615013298;@lauriekeating1;959;499;03-23-2013;48;10;active;Problematic
1615910304604655616;@blue_sky168;69;781;03-19-2023;2389;241;active;Normal
1616068469719547906;@warthog74;1149;1621;04-19-2023;87;14;active;Problematic
1616793192044834821;@LockeRemember;1760;5022;04-21-2023;261;74;active;Problematic
1616926817499086850;@DonThompson_;404;0;04-21-2023;172;10;active;Problematic
1617096067471769601;@Sammy_Blacks;15102;16012;05-22-2023;902;41420;active;Problematic
1617206822359769088;@birdey5671;27;50;04-22-2023;40;9;active;Problematic
1618034960656658433;@MavyAce;133;59;03-24-2023;96;7;active;Problematic
1618176630555541505;@janeu134;1566;61;05-25-2023;15;347;active;Problematic
1618279179899883521;@Felicia07926849;440;335;04-25-2023;58;8;active;Problematic
1618439796157997056;@Twins4judge;1157;181;04-26-2023;67;3;active;Problematic
1618789239705178112;@idk14447351;105;0;04-27-2023;1;0;active;Problematic
1618862783713497088;@Ku_shite254;24511;93037;09-27-2023;3997;3971;active;Problematic
1619078651768864768;@FuckYoubasterds;153;191;04-27-2023;28;1;active;Problematic
1619083321043984407 ;@Shannon02905950 ;7081;11041;01-27-2023 ;1306;1061;active ;Problematic 
1619398992864985089;@AmericanMuffins;1831;2549;04-28-2023;127;35;active;Problematic
1619734367709925378;@vandevenesque;15582;110351;04-29-2023;1203;640;active;Normal
1620234054325997568;@milky_selena;5334;18487;03-31-2023;407;24282;active;Normal
1620493850069573637;@TheFlyoverNews;338;14;03-31-2023;21;2160;active;Normal
1620716700030373891;@zealysprints;113;70;03-1-2023;3;55436;active;Normal
1620958375814086657;@monteo119;331;319;04-2-2023;29;11;active;Problematic
1621269116123324417;@BoydWri10919594;785;416;04-2-2023;109;70;active;Problematic
1621296139533258754 ;@EstrateMilitar ;3572;285;02-02-2023 ;0;17021;active ;Normal 
1622219475343884288;@tabbs78;5433;13174;02-5-2023;433;172;active;Problematic
1622585212218576897;@DaleFahrney;24;67;04-6-2023;48;17;active;Problematic
1622633261238489089;@BradMichaels65;4412;2818;06-6-2023;549;482;active;Problematic
1622854892716167170;@NFTMasterpiece;260;137090;04-7-2023;1;130262;active;Normal
1623122204446826496;@Damask2023;211;268;04-8-2023;42;1;active;Problematic
1623156632027889664;@janerikferstad;5502;2768;03-8-2023;79;117;active;Normal
1623372579779055626;@gypsy_lori1699;261;93;03-8-2023;200;20;active;Problematic
1624347987123240962 ;@QjfhQaa ;403;21;02-11-2023 ;12;159;active ;Normal 
1624483070958276608;@ODIN73566814;453;25;03-11-2023;15;28;active;Problematic
1624628583452012544;@Crypto__Berlin;11542;9165;04-12-2023;5549;38069;active;Normal
1624851884518559744;@ThatsthetruthT;1708;0;03-12-2023;0;0;active;Problematic
1624874275592183811;@Masina41101;818;3587;03-12-2023;196;13;active;Problematic
1625029416920260609;@CutenessVR;190;1702;04-13-2023;204;1055;active;Normal
1625227146275741701;@mabianco1215;1790;5378;04-13-2023;468;89;active;Problematic
1625947416745676816;@FKMhair2;21590;40618;06-15-2023;2227;5243;active;Problematic
1625997430125633538;@OrdellSpivey;713;44;04-15-2023;5;7;active;Problematic
1626260223705882625;@tommybr87593101;53;46;03-16-2023;35;8;active;Problematic
1626501103436046342;@coinmusme_EN;1268;2480;04-17-2023;7;48508;active;Normal
1626627687388151808;@LupinIkenga;138849;196692;11-17-2023;224;7668;active;Problematic
1626647224196206620;@EscapedShayling;643;2941;04-17-2023;466;1729;active;Normal
1626913645304156161;@farazalakhani;1122;1634;03-18-2023;1950;6731;active;Normal
1627106417122451456;@daisyusa1973;5322;5084;04-19-2023;1425;1197;active;Problematic
1627192312072904704;@Chuckychuckles1;35404;45101;07-19-2023;630;121;active;Problematic
1627531995646693377;@RealMrParamount;12246;43391;03-20-2023;340;381;active;Normal
1627976179398443009;@Gompers_Stomper;9042;24097;03-21-2023;1016;728;active;Normal
1628124939139092497;@Dorcasyum;5383;10204;06-21-2023;970;1869;active;Problematic
1628430179658768388;@AbdoNeb;5600;1279;06-22-2023;340;11;active;Problematic
1628440273905762306;@ElliMartin258;314;43;04-22-2023;37;7;active;Problematic
1628474679655641094;@sillynubcat;120;9072;03-22-2023;316;12176;active;Normal
1628575393530740737;@AmirNavhad;145;228;03-23-2023;179;6;active;Problematic
1628815143705497602;@ConservPendent;333;94;04-23-2023;9;1;active;Problematic
1629020494019325953;@sofamon_xyz;7;829;03-24-2023;0;4259;active;Normal
1629259827095502848;@pauldempsey4321;595;88;03-24-2023;71;10;deactivated-suspended;Problematic
1629354075396665345;@Satish_singh6;41;41;06-25-2023;224;441;active;Problematic
1629555116763168768;@Polaris92070132;87;198;04-25-2023;15;4;active;Problematic
1629949851571048451;@Daniil42825563;7578;28684;04-26-2023;490;181;active;Problematic
1630760344166494208;@MaggieConners5;276;588;04-1-2023;113;9;active;Problematic
1630977142786752528;@kartminajs;595;1122;03-1-2023;377;936;active;Normal
1631030830972694530 ;@FahlSolotov ;17582;28425;03-01-2023 ;593;386;active ;Problematic 
1631033979443740675;@AstaEliseKofod;407;1114;04-1-2023;290;228;active;Normal
1631333246058344449;@MOMOIROAIRI;7049;7514;03-2-2023;1021;1053;active;Normal
1631345578935296000;@defi_avaxx;960;2668;03-2-2023;189;33513;active;Normal
16318039;@jonasholmdk;66798;39190;04-16-2008;1051;3564;active;Normal
1632303790748745729;@SeaTrafficCams2;2500;452;03-5-2023;94;920;active;Normal
1632413874300547072;@bulletguy85;190;54;03-5-2023;87;6;active;Problematic
1632670970547953664;@Anna_promoter;1437;1962;01-6-2023;247;11880;active;Problematic
1632696268542685184;@herbert10206;20;4;05-6-2023;0;0;active;Problematic
1632897636801060864;@S0l_Annas;13;7;03-7-2023;27;10797;active;Problematic
1633186126696415233;@Ryan6945;499;471;03-7-2023;272;13;active;Problematic
1633639346199842816;@ChipRyan11;923;34;04-9-2023;114;10;active;Problematic
1634041686715248641;@David22899639;254;199;04-10-2023;39;5;active;Problematic
1634198386332016642;@SusanEl65338834;1335;2614;03-10-2023;91;28;active;Problematic
1635265868698451969;@PattieJ74664368;235;188;04-13-2023;407;21;active;Problematic
1635453458974375936;@oneflyinghorse;17;66;03-14-2023;33;6;active;Problematic
1635561358832926721;@Fiendlyg;123620;124413;06-14-2023;60361;61347;active;Problematic
1635783859974574080;@l71679690;35678;100438;03-14-2023;2132;645;active;Normal
1635878346490892290;@nurse2572wink;1931;1801;03-15-2023;292;207;active;Problematic
1635880721888968705;@SarcasticOne72;143;2;04-15-2023;24;2;active;Problematic
1635981138308268038;@aazsxx2;2240;7921;03-15-2023;0;113802;active;Normal
1636067697371774976;@AprilMosie2372;776;1356;04-15-2023;181;86;active;Problematic
1636109232155009028;@MinaAnimQueen;21376;34650;03-15-2023;1729;4712;active;Normal
1636113034107326464;@fenglingnatong;8727;0;03-15-2023;12;8;active;Problematic
1636119419502854146;@roh88355;422;535;03-15-2023;43;11;active;Problematic
1636732925935857664;@__ka1a;4631;3589;05-17-2023;7610;7422;active;Problematic
1636740164901822464;@PaulStillgoing;167;570;04-17-2023;18;6;active;Problematic
1637069589795287040;@SevenSe02115564;532;500;04-18-2023;178;35;active;Problematic
163707675;@BigAl_Trades;11686;16528;04-7-2010;3686;2576;active;Normal
1637127490287140864;@calabartm;2104;8753;11-18-2023;586;268;active;Problematic
1637419589532282880;@0hbayby;16168;36228;05-19-2023;912;8063;active;Problematic
1637470608920387584;@JamieWVAllen;44;0;03-19-2023;13;5;active;Problematic
1637491813408800771;@DianeJ74770;8927;21290;09-19-2023;594;292;active;Problematic
1637518722616139777;@EllieStephen54;267;53;05-19-2023;116;202;active;Problematic
1637525039540043784;@jassssson2268;319;4891;04-19-2023;149;45;active;Problematic
1637627539114917888;@zezenfts;41317;47225;01-20-2023;6593;53768;active;Problematic
1637912324794097666;@RoseK19307;69;47;04-20-2023;37;4;active;Problematic
1638272105161842688;@YasiPatriot;36348;135223;04-21-2023;672;5949;active;Normal
1638321009618198533;@sebudaikhan;229;34;03-21-2023;55;2;active;Problematic
1638597790342283279;@teta44028642771;1886;153;04-22-2023;68;4;active;Problematic
1638654269334093824;@Blacoso37;31455;69389;03-22-2023;777;328;active;Normal
1639137794403729409;@pcexaminer;4689;11429;03-24-2023;682;643;active;Normal
1639482743506579457;@RightRight2023;142;234;03-25-2023;65;4;active;Problematic
1639606120149929985;@awawawhoami;3562;12190;04-25-2023;692;30451;active;Normal
1639631177031229441;@xpetexthexcatx;334;2121;04-25-2023;131;11;active;Problematic
1639691462182076416;@stewar83545;354;246;03-25-2023;6;2;active;Problematic
1639729339276115968;@dano56863114;54;150;03-25-2023;26;1;active;Problematic
1639891207101849602;@SexyVirgin_;9264;8651;06-26-2023;2294;8278;active;Problematic
1640086776382652417;@AutumnOliv22;716;162;03-26-2023;2159;137;active;Problematic
1640263649981009921;@BitcoinPunks_BP;51;133;06-27-2023;8;8836;active;Problematic
1640309694291140608;@setaBnedE;96;54;03-27-2023;62;2;active;Problematic
1640351114846515201;@xroej;11482;13855;06-27-2023;4963;2878;active;Problematic
1640371641455726592;@BMarge46;12131;360;08-27-2023;135;81;active;Problematic
1640729847394648068;@GoatFunded;4713;690;04-28-2023;238;45052;active;Normal
1640800418946076672;@MuhammadSoqatri;701;1792;03-28-2023;518;7431;active;Normal
1640841682110300160;@hatunbabac12702;2589;50769;03-28-2023;729;890;active;Normal
1640982496589541376;@Christi_art162;287;1151;04-29-2023;4765;517;active;Normal
1641089730761879552;@JohnnyBRealAF;7;8;03-29-2023;12;1;active;Problematic
1641254806865039360;@luo_huog92902;3147;2572;04-30-2023;359;76;active;Problematic
1641350306792366080;@PreciousMi35394;11508;7111;04-30-2023;704;1018;active;Normal
1641723290766151681;@overHere_gg;1013;3805;04-31-2023;58;3489;active;Normal
1642186397103828993;@FranklinHu87891;254;37;04-1-2023;7;20;active;Problematic
1642195557686079488;@DeaeeNeees70443;580;181;04-1-2023;90;2;active;Problematic
1642267047823384581;@NFTSmileyy;14567;19307;02-1-2023;4112;4417;active;Problematic
1642302576657047553;@katgulseth77396;3698;5938;04-1-2023;102;62;active;Problematic
1642716125027876868;@monicaihart1776;65;89;04-3-2023;40;1;active;Problematic
1642737893776171010;@PamelaTaylor000;19907;5709;04-3-2023;1832;1606;active;Normal
1642769605423939584;@alex2oloyede;3;43;03-3-2023;183;1868;active;Normal
1642866456445714432;@PepperCrypto_;111;105;11-3-2023;14;29539;active;Problematic
1643679249197592576;@MaxHansom176775;39;20356;10-5-2023;1832;351;active;Problematic
1643809778454392833;@GainWithParris;2223;3732;05-6-2023;695;550;active;Problematic
1644129713491771393;@BklynNative1969;96;103;04-7-2023;131;11;active;Problematic
1644576754936455169;@jackreutz;20542;21114;04-8-2023;475;341;active;Normal
1644637125827018752;@justaneggcoin;37;38;03-8-2023;2;9067;active;Normal
1645272430200467456;@Undunagin;4410;8975;04-10-2023;119;250;active;Normal
1645636075866693632;@ContentSeller2k;42324;27819;11-11-2023;698;681;active;Problematic
1645850059907514368;@PaulsGraphix;6310;5812;08-11-2023;997;6272;active;Problematic
1646130546920288257;@charistinalux2;2287;5418;07-12-2023;2884;2647;active;Problematic
1646687532669714433;@Dunbizz46;1358;760;05-14-2023;211;428;active;Problematic
1646780903463477248;@madsen_ulr19146;5750;2036;03-14-2023;108;699;active;Normal
1646924800210657280;@FenniHouss35481;93;40;04-14-2023;20;0;active;Problematic
1646995920041517063;@AliciaSpring93;11;5;04-14-2023;34;0;active;Problematic
1647039533253287936;@0xTravi;111;367;04-15-2023;262;50282;active;Normal
1647668412791894017;@TomNo1Patriot;7900;5029;09-16-2023;25865;28849;active;Problematic
1648292286365589508;@furinuwi;7264;13171;04-18-2023;135;13354;active;Normal
1648445062643339269;@JusBHonest100;524;70;06-18-2023;96;5;active;Problematic
1648685716237598720;@itsme_urstruly;9473;6335;03-19-2023;529;10337;active;Normal
1649069570534133761;@FrensCoinSOL;165;215;05-20-2023;6;3192;active;Problematic
1650027810122072065;@netrovertHQ;13797;30862;04-23-2023;1424;4120;active;Normal
1650040898611298305;@OBSDCC7;5886;36389;04-23-2023;296;129;active;Normal
1650069831763255296;@multi_ai_bsc;363;540;03-23-2023;28;13791;active;Normal
1650162403961712641;@Lots_Of_Fun_696;12127;8708;05-23-2023;7713;7474;active;Problematic
1650332400570994688;@ParkerAnd111;7265;9638;05-24-2023;28;351;active;Problematic
1650386813779935232;@harmless_3;21186;34098;09-24-2023;2779;8761;active;Problematic
1650524516270108673;@Sabrinafal90;91791;24187;03-24-2023;584;36682;active;Normal
1650604998948954139;@VeritasLovesYou;5115;14899;04-24-2023;162;172;active;Normal
1651161150455963649;@n4vwinna;13282;3023;02-26-2023;2599;1076;active;Problematic
1651641298388918274;@Jacqueline71680;7379;32264;10-27-2023;4970;3946;active;Problematic
1651931886971650053;@westi007;2175;15203;03-28-2023;48;211;active;Normal
1651947704;@ChefAustino;8215;12252;10-7-2013;1762;2688;active;Problematic
1651979093712289792;@45dtj;12590;0;08-28-2023;0;14207;active;Problematic
1652229017607471105;@_oxprince;139;2438;05-29-2023;370;639;active;Problematic
1652550688935739392;@1tinsoldier1;4532;2337;10-30-2023;1500;1879;active;Problematic
1652632955729190920;@OkayBiology;10254;35669;04-30-2023;4761;8555;active;Normal
1652764703544991744;@MAGA_DonnaLeeAZ;2230;3962;09-30-2023;4824;5952;active;Problematic
1653198402;@trancegisele;25020;29262;10-7-2013;16099;23794;active;Problematic
1653634408904282113;@BabySUI_Offical;200;166;05-3-2023;10;10122;active;Problematic
1654075827191988224;@solanarichcoin;28;15;05-4-2023;4;22;active;Problematic
1654304472301211649;@KingsChoiceEA;283;202;03-5-2023;0;19385;active;Normal
1654556075369136129;@SuzetteCRR1;135187;45097;09-5-2023;5003;3657;active;Problematic
1654674258168094720;@sawamuraharuka_;226;285;04-6-2023;24;265;active;Normal
1654895113984962560;@snkymustrd;2763;1616;03-6-2023;400;49;active;Normal
1655030684283547649;@Jamiely37084344;864;1216;05-7-2023;125;14;active;Problematic
16553718;@a3voices;17199;44972;04-2-2008;700;11359;active;Normal
1655502314902257664;@Mark__A__N;1233;960;03-8-2023;66;89;active;Normal
1655968030017441793;@Katebaby200;1685;115;06-9-2023;89;1200;active;Problematic
1656239901459767298;@OPDOGE_;14;7;05-10-2023;16;59;active;Problematic
1656668212703145988;@chiefsharif202;1696;3946;04-11-2023;179;28;active;Normal
1656795956858220544;@CurtisDMorgan82;792;528;05-11-2023;0;0;active;Problematic
1656887706822283264;@CloseukD;17851;28951;10-12-2023;4942;5093;active;Problematic
1656972518547247104;@Hansebeere;3081;3521;04-12-2023;5894;6057;active;Normal
1657048902401441792;@Kobie3408;42280;53677;01-12-2023;3466;3091;active;Problematic
1657814286087888896;@1000clubsolana;50;0;05-14-2023;79;1;active;Problematic
16581998;@kerzwik;375;197;06-3-2008;1;8;active;Problematic
1658326261;@foreveryours88A;1173;3;05-9-2013;490;94;active;Problematic
1658484267054436352;@blinkzybae_;25241;23210;01-16-2023;3623;30322;active;Problematic
1658904501724512256;@bscGarfield;45;44;05-17-2023;10;2588;active;Problematic
1659304794018783237;@IzayoiBlake;5806;13037;04-18-2023;175;1641;active;Normal
1659478579279962112;@pinkpurp11;4826;380;03-19-2023;250;266;active;Normal
1660440916451024897;@WarWatchs;31587;2016;03-22-2023;295;22896;active;Normal
1660563923953762305;@XanthippeHunter;238;128;05-22-2023;7;8;active;Problematic
1660723568101957666;@WeAreLAGC;152;218;03-22-2023;37;3350;active;Normal
1660778649262477317;@faithxavier001;32450;27799;02-22-2023;2813;5622;active;Problematic
1661171926906052610;@ruineneposting;404;97;03-24-2023;12;2116;active;Normal
1661915387116802049;@bythenAI;3;0;04-26-2023;13;9838;active;Normal
1661947381544353794;@Mialygosa;13452;12136;03-26-2023;5586;10289;active;Normal
1662131973903769601;@Malson33441;928;1619;09-26-2023;5005;5289;active;Problematic
1662549752074969090;@pichu8304942590;25709;2923;04-27-2023;1647;310;active;Normal
1662928607969435648;@yaoiyurifan69;5356;4747;03-28-2023;82;859;active;Normal
1663307637683830784;@portalmedoo;1419;193;03-29-2023;55;41014;active;Normal
16639012;@BenJorgensen;1643;4116;04-7-2008;3401;23268;active;Normal
1664040280138436620;@ContextBirds;593;1218;04-31-2023;50;45535;active;Normal
1665107911243071488;@GOP_is_Gutless;28832;18945;08-3-2023;21886;26208;active;Problematic
1665177349627994117;@604maestro;2544;40678;03-4-2023;747;808;active;Normal
1665182400266252288;@lucyta175195;52;1044;04-4-2023;2151;496;active;Normal
1665706459274031104;@qnaweb3;445;458;04-5-2023;18;190470;active;Normal
1666097561210617859;@Real_Onuoha1;55;118;06-6-2023;283;1239;active;Problematic
1666670502402826241;@thejesshale;3;1;03-8-2023;23;3721;active;Normal
1666888380112678913;@ERC5169;53;3;03-8-2023;17;13352;active;Normal
1666941641268281344;@coinbirdz;15;356;03-8-2023;0;3081;active;Normal
1667155529540542464;@DumbSpiro;12089;31193;04-9-2023;587;383;active;Normal
1667187398571175939;@TrumpParody12;1383;455;09-9-2023;673;933;active;Problematic
1667549616571658242;@x_general001;11718;6703;12-10-2023;1842;1883;active;Problematic
1668511709663731712;@SweeperOnSolana;9;2;04-13-2023;1;5113;active;Normal
1668559329077907460;@matchafeen18;2204;34265;04-13-2023;261;140;active;Normal
1668840971856154624;@Hannah1130942;1725;513;07-14-2023;382;229;active;Problematic
1669558985656094723;@annshanty14;11747;11406;01-16-2023;2276;4396;active;Problematic
1669769470284365825;@kwame_acidic;3457;14522;08-16-2023;572;3299;active;Problematic
1670360664605446144;@real_crasher;6451;8024;10-18-2023;2493;3538;active;Problematic
1671064233918775297;@Afcq1954;70784;2;03-20-2023;87;150958;active;Normal
1671127837481267202;@0xMedy;3266;7472;01-20-2023;442;551;active;Problematic
1671200855700254749;@TododiaDiosfera;2576;9283;04-20-2023;4933;2917;active;Normal
1671236743440347138;@Apanda8myTaco;4120;6187;03-20-2023;98;218;active;Normal
1671247205682774017;@MadPatriot60;14154;6056;09-20-2023;11174;11390;active;Problematic
1671253543268028416;@ducksfann164067;9486;3594;06-20-2023;1253;118;active;Problematic
1671275317938274305;@KingWilliamDefi;4331;7310;03-20-2023;539;18798;active;Normal
1671433085370376192;@gulufuk99;1184;619;06-21-2023;289;10;active;Problematic
1671824366965776385;@SythUK;8787;8910;03-22-2023;2869;3856;active;Normal
1672536721160896520;@SashkoPolo;2644;2988;03-24-2023;112;8751;active;Normal
1672728299116658691;@babaken_jnr;2419;4294;08-24-2023;932;1596;active;Problematic
16730513;@kenup;5812;2942;03-14-2008;2924;1172;active;Normal
1673220745336606720;@0xRideTheBus;557;917;03-26-2023;1161;3970;active;Normal
1673260472412536832;@Hisuipilled;17291;45883;04-26-2023;383;298;active;Normal
1673349459214839808;@TatianaGueen;2552;104;09-26-2023;934;2295;active;Problematic
1674003464681316353;@xblast_app;98;123;03-28-2023;4;347536;active;Normal
1674115840424267782;@itsMFKelli;7303;5951;04-28-2023;119;136;active;Normal
1674819947191492608;@MarkItZero20561;13551;22872;04-30-2023;66;117;active;Normal
1674932607132508160;@ShuyukaCanon;457;381;03-1-2023;12;920;active;Normal
1674967024005697536;@midpushMike;6816;10492;03-1-2023;404;339;active;Normal
1675396609348104192;@GatorGoonGSTFG;4692;10505;03-2-2023;578;568;active;Normal
1675693462560055296;@oliverburdick;3051;8327;02-3-2023;77;4321;active;Problematic
1676022509903429632;@_PersianReez;60300;35537;03-4-2023;14934;26397;active;Normal
1676211379382919168;@JohnpaulFrank17;26957;30006;02-4-2023;9017;14198;active;Problematic
1676908773137592321;@camdensutkowski;788;1772;03-6-2023;211;9476;active;Normal
1677904206001496064;@AirdropBrotherX;52;19;11-9-2023;11;14700;active;Problematic
1678002369273929728;@KarensDad1;3413;17828;03-9-2023;156;156;active;Normal
1678048435;@BurtonRyder781;884;2991;04-17-2013;107;17;active;Problematic
1678891878488641539;@Kenny_Artist3;165;161;03-11-2023;889;397;active;Normal
1678990526823972864;@HerXllencyy;17503;20411;11-12-2023;1866;3363;active;Problematic
1679297938843893760;@AmFirstMAGA2;31234;53306;02-13-2023;3184;2193;active;Problematic
1679579353514926081;@Timtravels007II;12383;7077;09-13-2023;2159;2058;active;Problematic
1679597934902484994;@valentines_airi;17587;25824;03-13-2023;2362;1823;active;Normal
1680691900557164544;@FireDubas4;4908;11202;04-16-2023;472;376;active;Normal
1681267005343637506;@yuyex_;20505;13574;04-18-2023;203;128;active;Normal
1681506066759135232;@ukrainerallydc;1313;5476;03-19-2023;2352;4414;active;Normal
1682291778194657280;@Malcolm_Ishmeal;1303;44658;03-21-2023;640;9709;active;Normal
1682350577571725312;@ororosanthem;1514;1726;03-21-2023;107;233;active;Normal
1682659664964763649;@deepanshusharmx;11821;22255;04-22-2023;116;14489;active;Normal
1683393567283359744;@Cointime_crypto;3142;8422;04-24-2023;1362;17141;active;Normal
1683478085201547264;@jack840A;20857;47376;04-24-2023;664;3815;active;Normal
1683879078946910208;@STEPPBYYSTEP;18645;20415;03-25-2023;349;882;active;Normal
1684027385211920384;@ChuckHubbardNC;248;81;04-26-2023;106;11726;active;Normal
1684627872974266375;@Bison_Labs;1615;1659;03-27-2023;859;14620;active;Normal
1684703447654817792;@higxculture;37;229;04-27-2023;3;9659;active;Normal
1685068863870734337;@LamariaMillaaa;57517;6;01-28-2023;5;192653;active;Problematic
1685836329438134272;@NukitToBeSure;2569;10123;03-31-2023;272;5976;active;Normal
1686370319987359745;@TJandCasper;26798;59555;03-1-2023;10346;12026;active;Normal
1686858671651782656;@boris_molotov;5595;20200;03-2-2023;357;434;active;Normal
1688167520799248384;@xDiorCS;7573;30220;04-6-2023;442;14239;active;Normal
1688634422331895809;@BluecoreLabs;551;1632;04-7-2023;312;2842;active;Normal
1689256793539522560;@QueenS22467;3657;864;10-9-2023;1420;1962;active;Problematic
1689633354977603584;@sillysourpickle;1955;3820;04-10-2023;91;2040;active;Normal
1690090111742971905;@Chyjoy_official;6531;5148;10-11-2023;1588;2238;active;Problematic
1690748722840252416;@realisterne1dk;5175;5923;03-13-2023;388;279;active;Normal
1690929297408598017;@OheneTheArtist;11311;10102;11-14-2023;2258;2961;active;Problematic
1691049043282337792;@DrRemingtonPHD;18953;12765;03-14-2023;111;3864;active;Normal
1691174331936571392;@BoiBenis01;16151;34943;04-14-2023;192;141;active;Normal
